# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-04-25 05:40:49 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09427520 COLORADO RIVER BELOW PARKER DAM, AZ-CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 09427520
#            TS   parameter     statistic     Description
#          5403       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5403_00060_00003	5403_00060_00003_cd
USGS	09427520	2008-06-09	13000	A
USGS	09427520	2008-06-10	11900	A
USGS	09427520	2008-06-11	11300	A
USGS	09427520	2008-06-12	10300	A
USGS	09427520	2008-06-13	10800	A
USGS	09427520	2008-06-14	11800	A
USGS	09427520	2008-06-15	11400	A
USGS	09427520	2008-06-16	10800	A
USGS	09427520	2008-06-17	11600	A
USGS	09427520	2008-06-18	11400	A
USGS	09427520	2008-06-19	10200	A
USGS	09427520	2008-06-20	12400	A
USGS	09427520	2008-06-21	13400	A
USGS	09427520	2008-06-22	13900	A
USGS	09427520	2008-06-23	13400	A
USGS	09427520	2008-06-24	13400	A
USGS	09427520	2008-06-25	11800	A
USGS	09427520	2008-06-26	11200	A
USGS	09427520	2008-06-27	11500	A
USGS	09427520	2008-06-28	11200	A
USGS	09427520	2008-06-29	12600	A
USGS	09427520	2008-06-30	14300	A
USGS	09427520	2008-07-01	14000	A
USGS	09427520	2008-07-02	11500	A
USGS	09427520	2008-07-03	10100	A
USGS	09427520	2008-07-04	11400	A
USGS	09427520	2008-07-05	12100	A
USGS	09427520	2008-07-06	12800	A
USGS	09427520	2008-07-07	14100	A
USGS	09427520	2008-07-08	15400	A
USGS	09427520	2008-07-09	13500	A
USGS	09427520	2008-07-10	10900	A
USGS	09427520	2008-07-11	12600	A
USGS	09427520	2008-07-12	12400	A
USGS	09427520	2008-07-13	12700	A
USGS	09427520	2008-07-14	14400	A
USGS	09427520	2008-07-15	13400	A
USGS	09427520	2008-07-16	11400	A
USGS	09427520	2008-07-17	9720	A
USGS	09427520	2008-07-18	12300	A
USGS	09427520	2008-07-19	12500	A
USGS	09427520	2008-07-20	11400	A
USGS	09427520	2008-07-21	11400	A
USGS	09427520	2008-07-22	13500	A
USGS	09427520	2008-07-23	12400	A
USGS	09427520	2008-07-24	9130	A
USGS	09427520	2008-07-25	11100	A
USGS	09427520	2008-07-26	12100	A
USGS	09427520	2008-07-27	11300	A
USGS	09427520	2008-07-28	13000	A
USGS	09427520	2008-07-29	13500	A
USGS	09427520	2008-07-30	13100	A
USGS	09427520	2008-07-31	9870	A
USGS	09427520	2008-08-01	10500	A
USGS	09427520	2008-08-02	12400	A
USGS	09427520	2008-08-03	12500	A
USGS	09427520	2008-08-04	12200	A
USGS	09427520	2008-08-05	12400	A
USGS	09427520	2008-08-06	11900	A
USGS	09427520	2008-08-07	9380	A
USGS	09427520	2008-08-08	9360	A
USGS	09427520	2008-08-09	11400	A
USGS	09427520	2008-08-10	12000	A
USGS	09427520	2008-08-11	12000	A
USGS	09427520	2008-08-12	11500	A
USGS	09427520	2008-08-13	10600	A
USGS	09427520	2008-08-14	9410	A
USGS	09427520	2008-08-15	9590	A
USGS	09427520	2008-08-16	10200	A
USGS	09427520	2008-08-17	11200	A
USGS	09427520	2008-08-18	11400	A
USGS	09427520	2008-08-19	12300	A
USGS	09427520	2008-08-20	12100	A
USGS	09427520	2008-08-21	8360	A
USGS	09427520	2008-08-22	8290	A
USGS	09427520	2008-08-23	11700	A
USGS	09427520	2008-08-24	12800	A
USGS	09427520	2008-08-25	12400	A
USGS	09427520	2008-08-26	10300	A
USGS	09427520	2008-08-27	9670	A
USGS	09427520	2008-08-28	7840	A
USGS	09427520	2008-08-29	8790	A
USGS	09427520	2008-08-30	8650	A
USGS	09427520	2008-08-31	9180	A
USGS	09427520	2008-09-01	7390	A
USGS	09427520	2008-09-02	9610	A
USGS	09427520	2008-09-03	8810	A
USGS	09427520	2008-09-04	8210	A
USGS	09427520	2008-09-05	8750	A
USGS	09427520	2008-09-06	8660	A
USGS	09427520	2008-09-07	9330	A
USGS	09427520	2008-09-08	8800	A
USGS	09427520	2008-09-09	10700	A
USGS	09427520	2008-09-10	10900	A
USGS	09427520	2008-09-11	7500	A
USGS	09427520	2008-09-12	9410	A
USGS	09427520	2008-09-13	8860	A
USGS	09427520	2008-09-14	8810	A
USGS	09427520	2008-09-15	8890	A
USGS	09427520	2008-09-16	8320	A
USGS	09427520	2008-09-17	8110	A
USGS	09427520	2008-09-18	7260	A
USGS	09427520	2008-09-19	8310	A
USGS	09427520	2008-09-20	9460	A
USGS	09427520	2008-09-21	9990	A
USGS	09427520	2008-09-22	10100	A
USGS	09427520	2008-09-23	10100	A
USGS	09427520	2008-09-24	9330	A
USGS	09427520	2008-09-25	8280	A
USGS	09427520	2008-09-26	10300	A
USGS	09427520	2008-09-27	10600	A
USGS	09427520	2008-09-28	9740	A
USGS	09427520	2008-09-29	8870	A
USGS	09427520	2008-09-30	8770	A
USGS	09427520	2008-10-01	7700	A
USGS	09427520	2008-10-02	7780	A
USGS	09427520	2008-10-03	7790	A
USGS	09427520	2008-10-04	9170	A
USGS	09427520	2008-10-05	9170	A
USGS	09427520	2008-10-06	9350	A
USGS	09427520	2008-10-07	7880	A
USGS	09427520	2008-10-08	6870	A
USGS	09427520	2008-10-09	6810	A
USGS	09427520	2008-10-10	7880	A
USGS	09427520	2008-10-11	8170	A
USGS	09427520	2008-10-12	8680	A
USGS	09427520	2008-10-13	8860	A
USGS	09427520	2008-10-14	8800	A
USGS	09427520	2008-10-15	8250	A
USGS	09427520	2008-10-16	7750	A
USGS	09427520	2008-10-17	7360	A
USGS	09427520	2008-10-18	6180	A
USGS	09427520	2008-10-19	6970	A
USGS	09427520	2008-10-20	8040	A
USGS	09427520	2008-10-21	8200	A
USGS	09427520	2008-10-22	8080	A
USGS	09427520	2008-10-23	7460	A
USGS	09427520	2008-10-24	6450	A
USGS	09427520	2008-10-25	6980	A
USGS	09427520	2008-10-26	6970	A
USGS	09427520	2008-10-27	6960	A
USGS	09427520	2008-10-28	6950	A
USGS	09427520	2008-10-29	5970	A
USGS	09427520	2008-10-30	5380	A
USGS	09427520	2008-10-31	5000	A
USGS	09427520	2008-11-01	5810	A
USGS	09427520	2008-11-02	6530	A
USGS	09427520	2008-11-03	7070	A
USGS	09427520	2008-11-04	6800	A
USGS	09427520	2008-11-05	6820	A
USGS	09427520	2008-11-06	5450	A
USGS	09427520	2008-11-07	7320	A
USGS	09427520	2008-11-08	6980	A
USGS	09427520	2008-11-09	7170	A
USGS	09427520	2008-11-10	7560	A
USGS	09427520	2008-11-11	7670	A
USGS	09427520	2008-11-12	6760	A
USGS	09427520	2008-11-13	6060	A
USGS	09427520	2008-11-14	6530	A
USGS	09427520	2008-11-15	6520	A
USGS	09427520	2008-11-16	6870	A
USGS	09427520	2008-11-17	7300	A
USGS	09427520	2008-11-18	7110	A
USGS	09427520	2008-11-19	6660	A
USGS	09427520	2008-11-20	6260	A
USGS	09427520	2008-11-21	7830	A
USGS	09427520	2008-11-22	8180	A
USGS	09427520	2008-11-23	8190	A
USGS	09427520	2008-11-24	5810	A
USGS	09427520	2008-11-25	4810	A
USGS	09427520	2008-11-26	6030	A
USGS	09427520	2008-11-27	5350	A
USGS	09427520	2008-11-28	4420	A
USGS	09427520	2008-11-29	4400	A
USGS	09427520	2008-11-30	4830	A
USGS	09427520	2008-12-01	4930	A
USGS	09427520	2008-12-02	4800	A
USGS	09427520	2008-12-03	4410	A
USGS	09427520	2008-12-04	3970	A
USGS	09427520	2008-12-05	5400	A
USGS	09427520	2008-12-06	5420	A
USGS	09427520	2008-12-07	5870	A
USGS	09427520	2008-12-08	5390	A
USGS	09427520	2008-12-09	4380	A
USGS	09427520	2008-12-10	3970	A
USGS	09427520	2008-12-11	4360	A
USGS	09427520	2008-12-12	5340	A
USGS	09427520	2008-12-13	7270	A
USGS	09427520	2008-12-14	7350	A
USGS	09427520	2008-12-15	6720	A
USGS	09427520	2008-12-16	4400	A
USGS	09427520	2008-12-17	3480	A
USGS	09427520	2008-12-18	2490	A
USGS	09427520	2008-12-19	2480	A
USGS	09427520	2008-12-20	2470	A
USGS	09427520	2008-12-21	2720	A
USGS	09427520	2008-12-22	2530	A
USGS	09427520	2008-12-23	2910	A
USGS	09427520	2008-12-24	2870	A
USGS	09427520	2008-12-25	2780	A
USGS	09427520	2008-12-26	2730	A
USGS	09427520	2008-12-27	3120	A
USGS	09427520	2008-12-28	4950	A
USGS	09427520	2008-12-29	4900	A
USGS	09427520	2008-12-30	4050	A
USGS	09427520	2008-12-31	5740	A
USGS	09427520	2009-01-01	3980	A
USGS	09427520	2009-01-02	5090	A
USGS	09427520	2009-01-03	4150	A
USGS	09427520	2009-01-04	3680	A
USGS	09427520	2009-01-05	4170	A
USGS	09427520	2009-01-06	3510	A
USGS	09427520	2009-01-07	3510	A
USGS	09427520	2009-01-08	3200	A
USGS	09427520	2009-01-09	3500	A
USGS	09427520	2009-01-10	3990	A
USGS	09427520	2009-01-11	5500	A
USGS	09427520	2009-01-12	5990	A
USGS	09427520	2009-01-13	5990	A
USGS	09427520	2009-01-14	5470	A
USGS	09427520	2009-01-15	6000	A
USGS	09427520	2009-01-16	6660	A
USGS	09427520	2009-01-17	8080	A
USGS	09427520	2009-01-18	8010	A
USGS	09427520	2009-01-19	7980	A
USGS	09427520	2009-01-20	7900	A
USGS	09427520	2009-01-21	6970	A
USGS	09427520	2009-01-22	7480	A
USGS	09427520	2009-01-23	8890	A
USGS	09427520	2009-01-24	7180	A
USGS	09427520	2009-01-25	7550	A
USGS	09427520	2009-01-26	8180	A
USGS	09427520	2009-01-27	8470	A
USGS	09427520	2009-01-28	8110	A
USGS	09427520	2009-01-29	7030	A
USGS	09427520	2009-01-30	7450	A
USGS	09427520	2009-01-31	8560	A
USGS	09427520	2009-02-01	7470	A
USGS	09427520	2009-02-02	7540	A
USGS	09427520	2009-02-03	7590	A
USGS	09427520	2009-02-04	7530	A
USGS	09427520	2009-02-05	6690	A
USGS	09427520	2009-02-06	6620	A
USGS	09427520	2009-02-07	6140	A
USGS	09427520	2009-02-08	5650	A
USGS	09427520	2009-02-09	4740	A
USGS	09427520	2009-02-10	4320	A
USGS	09427520	2009-02-11	5200	A
USGS	09427520	2009-02-12	4760	A
USGS	09427520	2009-02-13	5300	A
USGS	09427520	2009-02-14	5290	A
USGS	09427520	2009-02-15	5660	A
USGS	09427520	2009-02-16	7620	A
USGS	09427520	2009-02-17	8330	A
USGS	09427520	2009-02-18	7670	A
USGS	09427520	2009-02-19	6610	A
USGS	09427520	2009-02-20	8600	A
USGS	09427520	2009-02-21	9500	A
USGS	09427520	2009-02-22	10300	A
USGS	09427520	2009-02-23	9190	A
USGS	09427520	2009-02-24	10000	A
USGS	09427520	2009-02-25	8240	A
USGS	09427520	2009-02-26	7170	A
USGS	09427520	2009-02-27	9520	A
USGS	09427520	2009-02-28	11200	A
USGS	09427520	2009-03-01	11800	A
USGS	09427520	2009-03-02	12400	A
USGS	09427520	2009-03-03	11700	A
USGS	09427520	2009-03-04	11100	A
USGS	09427520	2009-03-05	10100	A
USGS	09427520	2009-03-06	11100	A
USGS	09427520	2009-03-07	11200	A
USGS	09427520	2009-03-08	11000	A
USGS	09427520	2009-03-09	10200	A
USGS	09427520	2009-03-10	10200	A
USGS	09427520	2009-03-11	9970	A
USGS	09427520	2009-03-12	10300	A
USGS	09427520	2009-03-13	12000	A
USGS	09427520	2009-03-14	12200	A
USGS	09427520	2009-03-15	12600	A
USGS	09427520	2009-03-16	12600	A
USGS	09427520	2009-03-17	12500	A
USGS	09427520	2009-03-18	13100	A
USGS	09427520	2009-03-19	12200	A
USGS	09427520	2009-03-20	13600	A
USGS	09427520	2009-03-21	13200	A
USGS	09427520	2009-03-22	13200	A
USGS	09427520	2009-03-23	13100	A
USGS	09427520	2009-03-24	12700	A
USGS	09427520	2009-03-25	12600	A
USGS	09427520	2009-03-26	11300	A
USGS	09427520	2009-03-27	13200	A
USGS	09427520	2009-03-28	13300	A
USGS	09427520	2009-03-29	13400	A
USGS	09427520	2009-03-30	13300	A
USGS	09427520	2009-03-31	14300	A
USGS	09427520	2009-04-01	14900	A
USGS	09427520	2009-04-02	11400	A
USGS	09427520	2009-04-03	13800	A
USGS	09427520	2009-04-04	14400	A
USGS	09427520	2009-04-05	14700	A
USGS	09427520	2009-04-06	15300	A
USGS	09427520	2009-04-07	14900	A
USGS	09427520	2009-04-08	13900	A
USGS	09427520	2009-04-09	11300	A
USGS	09427520	2009-04-10	14300	A
USGS	09427520	2009-04-11	13300	A
USGS	09427520	2009-04-12	12800	A
USGS	09427520	2009-04-13	13800	A
USGS	09427520	2009-04-14	13500	A
USGS	09427520	2009-04-15	13400	A
USGS	09427520	2009-04-16	11500	A
USGS	09427520	2009-04-17	12300	A
USGS	09427520	2009-04-18	12400	A
USGS	09427520	2009-04-19	12700	A
USGS	09427520	2009-04-20	14200	A
USGS	09427520	2009-04-21	15400	A
USGS	09427520	2009-04-22	16000	A
USGS	09427520	2009-04-23	14500	A
USGS	09427520	2009-04-24	15500	A
USGS	09427520	2009-04-25	13400	A
USGS	09427520	2009-04-26	13400	A
USGS	09427520	2009-04-27	13400	A
USGS	09427520	2009-04-28	13300	A
USGS	09427520	2009-04-29	12300	A
USGS	09427520	2009-04-30	10700	A
USGS	09427520	2009-05-01	12400	A
USGS	09427520	2009-05-02	11400	A
USGS	09427520	2009-05-03	13300	A
USGS	09427520	2009-05-04	12400	A
USGS	09427520	2009-05-05	11500	A
USGS	09427520	2009-05-06	11200	A
USGS	09427520	2009-05-07	9390	A
USGS	09427520	2009-05-08	10300	A
USGS	09427520	2009-05-09	10800	A
USGS	09427520	2009-05-10	11800	A
USGS	09427520	2009-05-11	12900	A
USGS	09427520	2009-05-12	13400	A
USGS	09427520	2009-05-13	10800	A
USGS	09427520	2009-05-14	9310	A
USGS	09427520	2009-05-15	10300	A
USGS	09427520	2009-05-16	11300	A
USGS	09427520	2009-05-17	11300	A
USGS	09427520	2009-05-18	10800	A
USGS	09427520	2009-05-19	10300	A
USGS	09427520	2009-05-20	9810	A
USGS	09427520	2009-05-21	9370	A
USGS	09427520	2009-05-22	10300	A
USGS	09427520	2009-05-23	9710	A
USGS	09427520	2009-05-24	11400	A
USGS	09427520	2009-05-25	10400	A
USGS	09427520	2009-05-26	10400	A
USGS	09427520	2009-05-27	9980	A
USGS	09427520	2009-05-28	8870	A
USGS	09427520	2009-05-29	9350	A
USGS	09427520	2009-05-30	11000	A
USGS	09427520	2009-05-31	12000	A
USGS	09427520	2009-06-01	12000	A
USGS	09427520	2009-06-02	10400	A
USGS	09427520	2009-06-03	9400	A
USGS	09427520	2009-06-04	8000	A
USGS	09427520	2009-06-05	9720	A
USGS	09427520	2009-06-06	9650	A
USGS	09427520	2009-06-07	9580	A
USGS	09427520	2009-06-08	11200	A
USGS	09427520	2009-06-09	10300	A
USGS	09427520	2009-06-10	10400	A
USGS	09427520	2009-06-11	8090	A
USGS	09427520	2009-06-12	10800	A
USGS	09427520	2009-06-13	11700	A
USGS	09427520	2009-06-14	12000	A
USGS	09427520	2009-06-15	11900	A
USGS	09427520	2009-06-16	10400	A
USGS	09427520	2009-06-17	9690	A
USGS	09427520	2009-06-18	7010	A
USGS	09427520	2009-06-19	9840	A
USGS	09427520	2009-06-20	10200	A
USGS	09427520	2009-06-21	12000	A
USGS	09427520	2009-06-22	10700	A
USGS	09427520	2009-06-23	11900	A
USGS	09427520	2009-06-24	10300	A
USGS	09427520	2009-06-25	9080	A
USGS	09427520	2009-06-26	10700	A
USGS	09427520	2009-06-27	10200	A
USGS	09427520	2009-06-28	9690	A
USGS	09427520	2009-06-29	9690	A
USGS	09427520	2009-06-30	11400	A
USGS	09427520	2009-07-01	11500	A
USGS	09427520	2009-07-02	9350	A
USGS	09427520	2009-07-03	9570	A
USGS	09427520	2009-07-04	9150	A
USGS	09427520	2009-07-05	11900	A
USGS	09427520	2009-07-06	12000	A
USGS	09427520	2009-07-07	13200	A
USGS	09427520	2009-07-08	11600	A
USGS	09427520	2009-07-09	9540	A
USGS	09427520	2009-07-10	10300	A
USGS	09427520	2009-07-11	12300	A
USGS	09427520	2009-07-12	12900	A
USGS	09427520	2009-07-13	11700	A
USGS	09427520	2009-07-14	12200	A
USGS	09427520	2009-07-15	11500	A
USGS	09427520	2009-07-16	10100	A
USGS	09427520	2009-07-17	12200	A
USGS	09427520	2009-07-18	12900	A
USGS	09427520	2009-07-19	12500	A
USGS	09427520	2009-07-20	12400	A
USGS	09427520	2009-07-21	11300	A
USGS	09427520	2009-07-22	10600	A
USGS	09427520	2009-07-23	9630	A
USGS	09427520	2009-07-24	10200	A
USGS	09427520	2009-07-25	9640	A
USGS	09427520	2009-07-26	11100	A
USGS	09427520	2009-07-27	11600	A
USGS	09427520	2009-07-28	10800	A
USGS	09427520	2009-07-29	9780	A
USGS	09427520	2009-07-30	8120	A
USGS	09427520	2009-07-31	9710	A
USGS	09427520	2009-08-01	9090	A
USGS	09427520	2009-08-02	9090	A
USGS	09427520	2009-08-03	11000	A
USGS	09427520	2009-08-04	11500	A
USGS	09427520	2009-08-05	10900	A
USGS	09427520	2009-08-06	8180	A
USGS	09427520	2009-08-07	8250	A
USGS	09427520	2009-08-08	10200	A
USGS	09427520	2009-08-09	9560	A
USGS	09427520	2009-08-10	10400	A
USGS	09427520	2009-08-11	14100	A
USGS	09427520	2009-08-12	12400	A
USGS	09427520	2009-08-13	7330	A
USGS	09427520	2009-08-14	9480	A
USGS	09427520	2009-08-15	9410	A
USGS	09427520	2009-08-16	10300	A
USGS	09427520	2009-08-17	11800	A
USGS	09427520	2009-08-18	12600	A
USGS	09427520	2009-08-19	10700	A
USGS	09427520	2009-08-20	8100	A
USGS	09427520	2009-08-21	8220	A
USGS	09427520	2009-08-22	8270	A
USGS	09427520	2009-08-23	10200	A
USGS	09427520	2009-08-24	10900	A
USGS	09427520	2009-08-25	9550	A
USGS	09427520	2009-08-26	9460	A
USGS	09427520	2009-08-27	6170	A
USGS	09427520	2009-08-28	8720	A
USGS	09427520	2009-08-29	8760	A
USGS	09427520	2009-08-30	8620	A
USGS	09427520	2009-08-31	9680	A
USGS	09427520	2009-09-01	8180	A
USGS	09427520	2009-09-02	7790	A
USGS	09427520	2009-09-03	6170	A
USGS	09427520	2009-09-04	7770	A
USGS	09427520	2009-09-05	8320	A
USGS	09427520	2009-09-06	8400	A
USGS	09427520	2009-09-07	8330	A
USGS	09427520	2009-09-08	6890	A
USGS	09427520	2009-09-09	7270	A
USGS	09427520	2009-09-10	7260	A
USGS	09427520	2009-09-11	7760	A
USGS	09427520	2009-09-12	8300	A
USGS	09427520	2009-09-13	9180	A
USGS	09427520	2009-09-14	9170	A
USGS	09427520	2009-09-15	9580	A
USGS	09427520	2009-09-16	9150	A
USGS	09427520	2009-09-17	9120	A
USGS	09427520	2009-09-18	9440	A
USGS	09427520	2009-09-19	10200	A
USGS	09427520	2009-09-20	10300	A
USGS	09427520	2009-09-21	10100	A
USGS	09427520	2009-09-22	9100	A
USGS	09427520	2009-09-23	8110	A
USGS	09427520	2009-09-24	8080	A
USGS	09427520	2009-09-25	8080	A
USGS	09427520	2009-09-26	9250	A
USGS	09427520	2009-09-27	10900	A
USGS	09427520	2009-09-28	9210	A
USGS	09427520	2009-09-29	10100	A
USGS	09427520	2009-09-30	9200	A
USGS	09427520	2009-10-01	6650	A
USGS	09427520	2009-10-02	8210	A
USGS	09427520	2009-10-03	7180	A
USGS	09427520	2009-10-04	10200	A
USGS	09427520	2009-10-05	10300	A
USGS	09427520	2009-10-06	8040	A
USGS	09427520	2009-10-07	7150	A
USGS	09427520	2009-10-08	5820	A
USGS	09427520	2009-10-09	7450	A
USGS	09427520	2009-10-10	8100	A
USGS	09427520	2009-10-11	9150	A
USGS	09427520	2009-10-12	8600	A
USGS	09427520	2009-10-13	7090	A
USGS	09427520	2009-10-14	6210	A
USGS	09427520	2009-10-15	6250	A
USGS	09427520	2009-10-16	7690	A
USGS	09427520	2009-10-17	8340	A
USGS	09427520	2009-10-18	9370	A
USGS	09427520	2009-10-19	9520	A
USGS	09427520	2009-10-20	8040	A
USGS	09427520	2009-10-21	7880	A
USGS	09427520	2009-10-22	6400	A
USGS	09427520	2009-10-23	6900	A
USGS	09427520	2009-10-24	6970	A
USGS	09427520	2009-10-25	6910	A
USGS	09427520	2009-10-26	8390	A
USGS	09427520	2009-10-27	8320	A
USGS	09427520	2009-10-28	8260	A
USGS	09427520	2009-10-29	6300	A
USGS	09427520	2009-10-30	5340	A
USGS	09427520	2009-10-31	6550	A
USGS	09427520	2009-11-01	7800	A
USGS	09427520	2009-11-02	7680	A
USGS	09427520	2009-11-03	7220	A
USGS	09427520	2009-11-04	6640	A
USGS	09427520	2009-11-05	4130	A
USGS	09427520	2009-11-06	6880	A
USGS	09427520	2009-11-07	6920	A
USGS	09427520	2009-11-08	7410	A
USGS	09427520	2009-11-09	6410	A
USGS	09427520	2009-11-10	6400	A
USGS	09427520	2009-11-11	5910	A
USGS	09427520	2009-11-12	4060	A
USGS	09427520	2009-11-13	5040	A
USGS	09427520	2009-11-14	6860	A
USGS	09427520	2009-11-15	5460	A
USGS	09427520	2009-11-16	5840	A
USGS	09427520	2009-11-17	5870	A
USGS	09427520	2009-11-18	6340	A
USGS	09427520	2009-11-19	5900	A
USGS	09427520	2009-11-20	6840	A
USGS	09427520	2009-11-21	7350	A
USGS	09427520	2009-11-22	7040	A
USGS	09427520	2009-11-23	5630	A
USGS	09427520	2009-11-24	5830	A
USGS	09427520	2009-11-25	5670	A
USGS	09427520	2009-11-26	4830	A
USGS	09427520	2009-11-27	4890	A
USGS	09427520	2009-11-28	4430	A
USGS	09427520	2009-11-29	5330	A
USGS	09427520	2009-11-30	5320	A
USGS	09427520	2009-12-01	5360	A
USGS	09427520	2009-12-02	5330	A
USGS	09427520	2009-12-03	5330	A
USGS	09427520	2009-12-04	6410	A
USGS	09427520	2009-12-05	6580	A
USGS	09427520	2009-12-06	6550	A
USGS	09427520	2009-12-07	5030	A
USGS	09427520	2009-12-08	4850	A
USGS	09427520	2009-12-09	4840	A
USGS	09427520	2009-12-10	4090	A
USGS	09427520	2009-12-11	3890	A
USGS	09427520	2009-12-12	4680	A
USGS	09427520	2009-12-13	4840	A
USGS	09427520	2009-12-14	6240	A
USGS	09427520	2009-12-15	5760	A
USGS	09427520	2009-12-16	4850	A
USGS	09427520	2009-12-17	2560	A
USGS	09427520	2009-12-18	3860	A
USGS	09427520	2009-12-19	4400	A
USGS	09427520	2009-12-20	5200	A
USGS	09427520	2009-12-21	5670	A
USGS	09427520	2009-12-22	4810	A
USGS	09427520	2009-12-23	3500	A
USGS	09427520	2009-12-24	2130	A
USGS	09427520	2009-12-25	3860	A
USGS	09427520	2009-12-26	4700	A
USGS	09427520	2009-12-27	5150	A
USGS	09427520	2009-12-28	3850	A
USGS	09427520	2009-12-29	4330	A
USGS	09427520	2009-12-30	4170	A
USGS	09427520	2009-12-31	3410	A
USGS	09427520	2010-01-01	5230	A
USGS	09427520	2010-01-02	3900	A
USGS	09427520	2010-01-03	2960	A
USGS	09427520	2010-01-04	4200	A:e
USGS	09427520	2010-01-05	4460	A:e
USGS	09427520	2010-01-06	4470	A:e
USGS	09427520	2010-01-07	3960	A:e
USGS	09427520	2010-01-08	5630	A:e
USGS	09427520	2010-01-09	5020	A:e
USGS	09427520	2010-01-10	4460	A:e
USGS	09427520	2010-01-11	6140	A:e
USGS	09427520	2010-01-12	6170	A:e
USGS	09427520	2010-01-13	5110	A
USGS	09427520	2010-01-14	4750	A
USGS	09427520	2010-01-15	4870	A
USGS	09427520	2010-01-16	5250	A
USGS	09427520	2010-01-17	5780	A
USGS	09427520	2010-01-18	4340	A
USGS	09427520	2010-01-19	3030	A
USGS	09427520	2010-01-20	2120	A
USGS	09427520	2010-01-21	2290	A
USGS	09427520	2010-01-22	2280	A
USGS	09427520	2010-01-23	2150	A
USGS	09427520	2010-01-24	2550	A
USGS	09427520	2010-01-25	2520	A
USGS	09427520	2010-01-26	2100	A
USGS	09427520	2010-01-27	2520	A
USGS	09427520	2010-01-28	2100	A
USGS	09427520	2010-01-29	2080	A
USGS	09427520	2010-01-30	2060	A
USGS	09427520	2010-01-31	3470	A
USGS	09427520	2010-02-01	2970	A
USGS	09427520	2010-02-02	3400	A
USGS	09427520	2010-02-03	5430	A
USGS	09427520	2010-02-04	3320	A
USGS	09427520	2010-02-05	3350	A
USGS	09427520	2010-02-06	2930	A
USGS	09427520	2010-02-07	5250	A
USGS	09427520	2010-02-08	3780	A
USGS	09427520	2010-02-09	2900	A
USGS	09427520	2010-02-10	2170	A
USGS	09427520	2010-02-11	2090	A
USGS	09427520	2010-02-12	2980	A
USGS	09427520	2010-02-13	3920	A
USGS	09427520	2010-02-14	4800	A
USGS	09427520	2010-02-15	7770	A
USGS	09427520	2010-02-16	9480	A
USGS	09427520	2010-02-17	5980	A
USGS	09427520	2010-02-18	5680	A
USGS	09427520	2010-02-19	9770	A
USGS	09427520	2010-02-20	8050	A
USGS	09427520	2010-02-21	8940	A
USGS	09427520	2010-02-22	7650	A
USGS	09427520	2010-02-23	7900	A
USGS	09427520	2010-02-24	7790	A
USGS	09427520	2010-02-25	7810	A
USGS	09427520	2010-02-26	7590	A
USGS	09427520	2010-02-27	9860	A
USGS	09427520	2010-02-28	10400	A
USGS	09427520	2010-03-01	9390	A
USGS	09427520	2010-03-02	10400	A
USGS	09427520	2010-03-03	8890	A
USGS	09427520	2010-03-04	7850	A
USGS	09427520	2010-03-05	8750	A
USGS	09427520	2010-03-06	9910	A
USGS	09427520	2010-03-07	6320	A
USGS	09427520	2010-03-08	4810	A
USGS	09427520	2010-03-09	5730	A
USGS	09427520	2010-03-10	7290	A
USGS	09427520	2010-03-11	7840	A
USGS	09427520	2010-03-12	8890	A
USGS	09427520	2010-03-13	10900	A
USGS	09427520	2010-03-14	12100	A
USGS	09427520	2010-03-15	11600	A
USGS	09427520	2010-03-16	13000	A
USGS	09427520	2010-03-17	13200	A
USGS	09427520	2010-03-18	13800	A
USGS	09427520	2010-03-19	14800	A
USGS	09427520	2010-03-20	15000	A
USGS	09427520	2010-03-21	15100	A
USGS	09427520	2010-03-22	14700	A
USGS	09427520	2010-03-23	12800	A
USGS	09427520	2010-03-24	11600	A
USGS	09427520	2010-03-25	8960	A
USGS	09427520	2010-03-26	12300	A
USGS	09427520	2010-03-27	13700	A
USGS	09427520	2010-03-28	13700	A
USGS	09427520	2010-03-29	12800	A
USGS	09427520	2010-03-30	11200	A
USGS	09427520	2010-03-31	10200	A
USGS	09427520	2010-04-01	8060	A
USGS	09427520	2010-04-02	15400	A
USGS	09427520	2010-04-03	14500	A
USGS	09427520	2010-04-04	13600	A
USGS	09427520	2010-04-05	13400	A
USGS	09427520	2010-04-06	13400	A
USGS	09427520	2010-04-07	12600	A
USGS	09427520	2010-04-08	7840	A
USGS	09427520	2010-04-09	12100	A
USGS	09427520	2010-04-10	11400	A
USGS	09427520	2010-04-11	10200	A
